job_id,job_title,company_name,location,city,state,industry,job_position,experience,source
TAL0282,Freelance Informatica Developer,Leading MNC,"Pune, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0283,Salesforce Migration,Tekgence Inc,"Pune, Maharashtra, India",,,Buisness Analytics,Mid,1-5 Years,Talent
TAL0284,Informatica IICS with CAI Developer,TribolaTech Inc,"Pune, IN",,,Artificial Intelligence / Machine Learning,Mid,1-5 Years,Talent
TAL0285,Informatica Master Data management(MDM),VARITE INC,"Pune, Maharashtra, India",,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0286,Power BI Developer,AceNet,"Pune, Maharashtra, India",,,Software Development,Mid,1-5 Years,Talent
TAL0287,Database Developer - SQL Server,Longfinch Technologies,Pune,,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0288,Informatica - Sr. Data Engineer (IICS / IDMC),Exusia,"Pune, Maharashtra, IN",,,Data Science / Analytics,Senior,1-5 Years,Talent
TAL0289,Apptad - Senior MDM Developer - ETL,Apptad Technologies Pvt Ltd.,Pune,,,Data Science / Analytics,Senior,1-5 Years,Talent
TAL0290,Informatica Production Support Developer,VALUTEK Technologies Pvt Ltd,Pune,,,Software Development,Mid,1-5 Years,Talent
TAL0291,Swiftwin - Informatica Developer,Nexthire,"Pune, India",,,Software Development,Mid,1-5 Years,Talent
TAL0292,Zensar Technologies - ETL Developer - Informatica / Power Center,Zensar Technologies,Pune,,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0293,Informatica MDM,Netlink,Pune,,,Other,Mid,1-5 Years,Talent
TAL0294,Informatica CDQ with IDMC Developer,RandomTrees,"Pune, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0295,Analyst / Consultant - Informatica MDM Developer (INDM),Blue Altair,"Pune, MH, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0296,Informatica MDM Developer - Data Modeling & ETL,HNM Solutions,Pune,,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0297,DataLake Cloud Platform Administrator - Informatica IICS,ACENET CONSULTING PRIVATE LIMITED,Pune,,,Cloud,Mid,1-5 Years,Talent
TAL0298,doodleblue Innovations - Data Engineer - Talend / Informatica,doodleblue Innovations Private Limited,Pune,,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0299,"Automation Engineer, RPA",Evolent,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0300,Senior Solutions Consultant,Enate,"Delhi, IN",,,Consulting,Senior,1-5 Years,Talent
TAL0301,Data Analyst,Wimmer Solutions,"Delhi, IN",,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0302,Security Engineer - Blue Team,BKN301,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0303,Blue Yonder OMS Product Manager,WILLWARE TECHNOLOGIES PRIVATE LIMITED,"Delhi, IN",,,Management,Manager,1-5 Years,Talent
TAL0304,.Net Developer - C# / AngularJS,QUESS,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0305,JDA / Blue Yonder Developer,Ntrix,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0306,HR- Recruiter / Manpower Supervisor - Blue Collar,ATMS,"Delhi, Delhi, India",,,Human Resources,Mid,1-5 Years,Talent
TAL0307,Data Annotation Quality Analyst,hotsourced,"Delhi, IN",,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0308,Automation Engineer,Readywire,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0309,RPA Developer - Automation Anywhere,Follex Technology,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0310,Talent Acquisition Specialist - Blue Collar,AKMV Consultants Pvt Ltd,"Delhi, DL, in",,,Human Resources,Mid,1-5 Years,Talent
TAL0311,JDA / WMS Developer - Blue Yonder Platform,Coders Brain Technology Private Limited,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0312,RPA Developer - Automation Anywhere / UiPath,QX GLOBAL SERVICES PRIVATE LIMITED,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0313,Orthoptic Technologist - Oman,The Medical City for Military & Security Services,"Delhi, India, India",,,Other,Mid,1-5 Years,Talent
TAL0314,Practice Manager - Data Engineering,Hiring Prism LLP,Delhi,,,Data Science / Analytics,Manager,1-5 Years,Talent
TAL0315,Power Platform Lead,Talent21 Management and Shared Service Pvt Ltd,"Delhi, IN",,,Other,Senior,1-5 Years,Talent
TAL0316,Production Chemist,Blue Panther,"Delhi, NCR",,,Other,Mid,1-5 Years,Talent
TAL0317,Oracle Functional Consultant,ELEGANCE GLOBAL IT SERVICES PRIVATE LIMITED,"Delhi, IN",,,Consulting,Mid,6-10 Years,Talent
TAL0318,Oracle HCM,Tata Consultancy Services,"Delhi, India, India",,,Other,Mid,6-10 Years,Talent
TAL0319,Oracle APEX Developer,Coders Brain Technology Private Limited,"Delhi, IN",,,Software Development,Mid,6-10 Years,Talent
TAL0320,Oracle Middleware Administrator,Oracle,"New Delhi, Delhi, India",,,Other,Mid,6-10 Years,Talent
TAL0321,Oracle UIM Developer,Longfinch Technologies,"Delhi, IN",,,Software Development,Mid,6-10 Years,Talent
TAL0322,Oracle HCM Technical,MPC Cloud Consulting Pvt Ltd,"Delhi, IN",,,Other,Mid,6-10 Years,Talent
TAL0323,Oracle Functional Consultant,TalentBridge,"Delhi, IN",,,Consulting,Mid,6-10 Years,Talent
TAL0324,Oracle HRMS Consultant,DWT Technology,"Delhi, IN",,,Consulting,Mid,6-10 Years,Talent
TAL0325,Oracle IDAM,Overture Rede,"Delhi, Delhi, India",,,Other,Mid,6-10 Years,Talent
TAL0326,Oracle Consultant,CrossTab IT Consulting,"Delhi, IN",,,Consulting,Mid,6-10 Years,Talent
TAL0327,Oracle EPM Architect,Thryve Digital Health LLP,"Delhi, IN",,,Software Development,Mid,6-10 Years,Talent
TAL0328,Oracle CPQ Consultant,K&K Talents - India,"Delhi, IN",,,Consulting,Mid,6-10 Years,Talent
TAL0329,Oracle Functional Consultant,Trantor,"Delhi, IN",,,Consulting,Mid,6-10 Years,Talent
TAL0330,Oracle EPM Consultant,Best Infosystems Ltd.,"Delhi, IN",,,Consulting,Mid,6-10 Years,Talent
TAL0331,Oracle Support Manager,"LanceSoft, Inc","Delhi, IN",,,Management,Manager,6-10 Years,Talent
TAL0332,Oracle CPQ Developer,NETM CORPORATE SOLUTIONS PRIVATE LIMITED,"Delhi, IN",,,Software Development,Mid,6-10 Years,Talent
TAL0333,Oracle Project Manager,Intellicore Consulting Group,"Delhi, IN",,,Management,Manager,6-10 Years,Talent
TAL0334,AGM - Customer Service Solutions,Golden Opportunities,"Delhi, IN",,,Other,Mid,1-5 Years,Talent
TAL0335,Cloud Solutions Architect,Ally-eXecutive HR,"Greater Delhi Area, India",,,Cloud,Mid,1-5 Years,Talent
TAL0336,Cloud Engineer - Azure Solutions,Impetus Career Consultants Private Limited,"Delhi, IN",,,Cloud,Mid,1-5 Years,Talent
TAL0337,.Net Solutions Architect,Altudo,"Greater Delhi Area, India",,,Software Development,Mid,1-5 Years,Talent
TAL0338,Multi Solutions Architect,dentsu,New delhi,,,Software Development,Mid,1-5 Years,Talent
TAL0339,Solutions Architect,Birlasoft,"Greater Delhi Area, India",,,Software Development,Mid,1-5 Years,Talent
TAL0340,Advaiya Solutions - Solutions Architect - React.js / Next.js,Advaiya Solutions Pvt. Ltd.,"Delhi, IN",,,Artificial Intelligence / Machine Learning,Mid,1-5 Years,Talent
TAL0341,Infrastructure Solutions Engineer,Control Risks,"Delhi, DL, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0342,Cloud Solutions Architect,Iyer Analytics Agency,"Delhi, IN",,,Cloud,Mid,1-5 Years,Talent
TAL0343,ML Engineer – AI Solutions,Wadhwani Foundation,"Delhi, DL, in",,,Artificial Intelligence / Machine Learning,Mid,1-5 Years,Talent
TAL0344,Senior Solutions Consultant,Enate,"Delhi, IN",,,Consulting,Senior,1-5 Years,Talent
TAL0345,HR consultant-assessment solutions,Central Test,"Delhi, IN",,,Consulting,Mid,1-5 Years,Talent
TAL0346,Solutions Architect,Magure India,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0347,"Technical Solutions Executive, Construction",myGwork,"New Delhi, D, India",,,Other,Mid,1-5 Years,Talent
TAL0348,Solutions Architect,CBTS,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0349,Solutions Architect,Tata Consultancy Services,"New Delhi, Delhi, India",,,Software Development,Mid,1-5 Years,Talent
TAL0350,Evoort Solutions - MLOps Engineer - Cloud Based Solutions,Evoort Solutions,"Delhi, IN",,,Artificial Intelligence / Machine Learning,Mid,1-5 Years,Talent
TAL0351,Boomi Developer - Integration Solutions,stalwart Innovations,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0352,TravClan - Software Development Engineer I - Backend Architecture,Travclan,Delhi,,,Software Development,Entry,1-5 Years,Talent
TAL0353,SDE III Backend,SuperAGI,"Delhi, IN",,,Software Development,Senior,1-5 Years,Talent
TAL0354,iOS Developer - SWIFT Programming,Bio Tribe,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0355,SDE II,Monk Commerce,"Delhi, IN",,,Other,Mid,1-5 Years,Talent
TAL0356,SDE-2 (Backend),Baazi Games,"Delhi, India, India",,,Software Development,Mid,1-5 Years,Talent
TAL0357,SDE 2 Backend ( CORE JAVA + MULTITHREADING ),ARRISE powering Pragmatic Play,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0358,Senior Software Developer (SDE II) - Full Stack,Stir,"New Delhi, Delhi, India",,,Software Development,Senior,1-5 Years,Talent
TAL0359,"SDE, Amazon CS (Level 5), CHEX",myGwork,"Delhi, India",,,Other,Mid,1-5 Years,Talent
TAL0360,Senior Python Django Developer,FreJun,"Delhi, IN",,,Software Development,Senior,1-5 Years,Talent
TAL0361,SDE II,CarInfo,"North Delhi, Delhi, India",,,Other,Mid,1-5 Years,Talent
TAL0362,Software Develoment Engineer (Java),Talent Nexa Consulting,"Delhi, Delhi, India",,,Software Development,Mid,1-5 Years,Talent
TAL0363,Amazon - Software Development Engineer II - System Design & Architecture,Amazon Development Centre (India) Pvt. Ltd.,"Delhi, IN",,,Software Development,Senior,1-5 Years,Talent
TAL0364,Freecharge - Lead Software Development Engineer - Java Technologies,Freecharge Payment Technologies Pvt Ltd,"Delhi, IN",,,Software Development,Senior,1-5 Years,Talent
TAL0365,Software Development Engineer II - Java / Golang,TechPoppy,"Delhi, IN",,,Software Development,Senior,1-5 Years,Talent
TAL0366,Firewall Developer,Nurture HRM,"Delhi, IN",,,Software Development,Mid,1-5 Years,Talent
TAL0367,SDE - 2,Pepper Content,"Delhi, IN",,,Other,Mid,1-5 Years,Talent
TAL0368,SDE-III MLOps,Talentoj,"Delhi, IN",,,Artificial Intelligence / Machine Learning,Entry,1-5 Years,Talent
TAL0369,"SDE Security ( Full Time, Remote)",Hike,"DL, IN",,,Other,Mid,1-5 Years,Talent
TAL0370,Software Development Engineer II - React.js / AngularJS,VLaunchU,"Delhi, IN",,,Web Development,Senior,1-5 Years,Talent
TAL0371,Marketing,Vidhyashala,"Noida, Uttar Pradesh, India",,,Marketing,Mid,1-5 Years,Talent
TAL0372,Growth Marketing Lead - Performance Marketing,Global Talent Exchange,"Bangalore, India",,,Marketing,Senior,1-5 Years,Talent
TAL0373,Marketing Specialist,Whyte Farms,"South Delhi, Delhi, India",,,Marketing,Mid,1-5 Years,Talent
TAL0374,Marketing Intern,Solv,India,,,Marketing,Intern,1-5 Years,Talent
TAL0375,Marketing Manager,BotLab Dynamics,"Delhi, India, India",,,Marketing,Manager,1-5 Years,Talent
TAL0376,Digital Marketing Performance Marketing Intern,Wirality,"Bangalore, Karnataka, India",,,Marketing,Intern,1-5 Years,Talent
TAL0377,Marketing Manager,Saffron Tech Pvt Ltd,India,,,Marketing,Manager,1-5 Years,Talent
TAL0378,Marketing Manager,Recro,India,,,Marketing,Manager,1-5 Years,Talent
TAL0379,Marketing Executive,Columbus Vacations Private Limited,"Hyderabad, Telangana, India",,,Marketing,Mid,1-5 Years,Talent
TAL0380,Segment Marketing,Schneider Electric,"Gurugram, Haryana, India",,,Marketing,Mid,1-5 Years,Talent
TAL0381,Digital Marketing Executive (Marketing Operations),CallHub Talent,India,,,Marketing,Mid,1-5 Years,Talent
TAL0382,Marketing Intern,The Test Tribe,India,,,Marketing,Intern,1-5 Years,Talent
TAL0383,Manager - Marketing,Eurofins,"Bengaluru, Karnataka, India",,,Marketing,Manager,1-5 Years,Talent
TAL0384,Marketing Director,Cellecor Gadgets Ltd.,"Delhi, India, India",,,Marketing,Director,1-5 Years,Talent
TAL0385,Marketing Branding,Progenesis IVF Fertility Center,India,,,Marketing,Mid,1-5 Years,Talent
TAL0386,Marketing Intern,Level SuperMind,India,,,Marketing,Intern,1-5 Years,Talent
TAL0387,Marketing Manager,Protein World,"Gurugram, Haryana, India",,,Marketing,Manager,1-5 Years,Talent
TAL0388,Marketing Manager,Unacademy,"Prayagraj, Uttar Pradesh, India",,,Marketing,Manager,1-5 Years,Talent
TAL0389,Marketing Specialist,RoboMQ,India,,,Marketing,Mid,1-5 Years,Talent
TAL0390,Retention Intern,Truemeds,"Mumbai, Maharashtra, India",,,Other,Intern,0 Years,Talent
TAL0391,Marketing Intern,Pepper Content,"Mumbai, Maharashtra, India",,,Marketing,Intern,0 Years,Talent
TAL0392,Sales Intern,Raveone Consultants,"Mumbai, Maharashtra, India",,,Buisness Analytics,Intern,0 Years,Talent
TAL0393,Operations Intern,Zeno Health,"Mumbai, Maharashtra, India",,,Other,Intern,0 Years,Talent
TAL0394,Marketing Intern,The Face Shop India Official,"Mumbai, Maharashtra, India",,,Marketing,Intern,0 Years,Talent
TAL0395,Marketing Intern,Level SuperMind,"Mumbai, Maharashtra, India",,,Marketing,Intern,0 Years,Talent
TAL0396,Marketing Intern,Dodla Digital,"Mumbai, IN",,,Marketing,Intern,0 Years,Talent
TAL0397,Intern,MetaMorph,"Mumbai Metropolitan Region, India",,,Other,Intern,0 Years,Talent
TAL0398,Architectural Intern,Urbanica,"Mumbai, IN",,,Software Development,Intern,0 Years,Talent
TAL0399,Accounts Intern,Arcot Group,"Mumbai, MH, IN",,,Other,Intern,0 Years,Talent
TAL0400,Legal Intern,Aerie Law,"Mumbai, IN",,,Other,Intern,0 Years,Talent
TAL0401,SEO Intern,Schbang,"Mumbai, Maharashtra, India",,,Marketing,Intern,0 Years,Talent
TAL0402,Marketing Intern,Young Filmistaan,"Mumbai, Maharashtra, India",,,Marketing,Intern,0 Years,Talent
TAL0403,Operations Intern,NextGrowth Labs,"Lower Parel, Mumbai, MH, IN",,,Other,Intern,0 Years,Talent
TAL0404,Intern,Interactive Avenues,"Mumbai, Maharashtra, India",,,Other,Intern,0 Years,Talent
TAL0405,Marketing Intern,Rusk Media,"Mumbai, Maharashtra, India",,,Marketing,Intern,0 Years,Talent
TAL0406,DevOps Intern,Quartic.ai,"Mumbai, IN",,,DevOps,Intern,0 Years,Talent
TAL0407,MIS Intern,Rebel Foods,"Mumbai, Maharashtra, India",,,Other,Intern,0 Years,Talent
TAL0408,Goodfellows Intern,Goodfellows India,"Mumbai, Maharashtra, India",,,Other,Intern,0 Years,Talent
TAL0409,Communication Intern,Condé Nast India,"Mumbai, Maharashtra, India",,,Other,Intern,0 Years,Talent
TAL0410,Big Data Engineer,Nagarro,India,,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0411,Big Data Specialist,Infosys,India,,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0412,Big Data Engineer,Saaki Argus & Averil Consulting,"Bengaluru, Karnataka, India",,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0413,Big Data Specialist,Cybage Software,"Pune, Maharashtra, India",,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0414,Big Data Lead,Recro,"Pune, Maharashtra, India",,,Data Science / Analytics,Senior,1-5 Years,Talent
TAL0415,Big Data Developer -,Prakhar Software Solutions Private Limited,Bangalore,,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0416,Big Data Developer,BDNT Labs Private Limited,"Pune, Maharashtra, India",,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0417,Big Data Consultant,Synechron,India,,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0418,Big Data Developer,Agile Technology Solutions - Your Technology Partner,"Pune, Maharashtra, India",,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0419,BIg data,Zodiac HR,"Mumbai, Maharashtra, India",,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0420,Big Data Consultant,Impetus,"Noida, Uttar Pradesh, India",,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0421,Big Data Developer,LION & ELEPHANTS,"Vadodara, IN",,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0422,Big Data Developer,LTIMindtree,India,,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0423,Big Data Architect,Quick Heal,India,,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0424,Big Data Developer,HCLTech,India,,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0425,Big Data Developer,Hrizen Techno Services,Chennai,,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0426,Big Data Engineer,Whopper Technologies,"Hyderabad, Telangana, India",,,Data Science / Analytics,Mid,1-5 Years,Talent
TAL0427,AWS Cloud Solutions Architect (DevOps + MLOps),Waltcorp,"Meerut, IN",,,Artificial Intelligence / Machine Learning,Mid,4-6 Years,Talent
TAL0428,Devops Migration Architect,SourceFuse,"Meerut, IN",,,DevOps,Mid,4-6 Years,Talent
TAL0429,Full Stack Engineer,Lingopal,"Meerut, IN",,,Software Development,Mid,4-6 Years,Talent
TAL0430,Senior AWS Data Engineer,CYAN360,"Meerut, IN",,,Cloud,Senior,4-6 Years,Talent
TAL0431,"Developer (Python, AWS, POS Integration)",RealTime Networking LLC,"Meerut, IN",,,Cloud,Mid,4-6 Years,Talent
TAL0432,Senior AWS Windows SecOps,Arcane Strategies,"Meerut, IN",,,Cloud,Senior,4-6 Years,Talent
TAL0433,Centilytics - AWS Cloud Engineer - CloudFormation,Centilytics,"Uttar Pradesh, IN",,,Cloud,Mid,4-6 Years,Talent
TAL0434,Django Developer with AWS / Azure Cloud Deployment Experience,Daixta,"Meerut, IN",,,Cloud,Mid,4-6 Years,Talent
TAL0435,"Java Developer (Microservices, Spring Boot, AWS) 5+ Years",Funic Tech,"Meerut, IN",,,Cloud,Mid,4-6 Years,Talent
TAL0436,Senior Java AWS Developer,TVS Next,"Meerut, IN",,,Cloud,Senior,4-6 Years,Talent
TAL0437,DevOps Engineer (remote for Dubai company),Quantum Talent Group,"Meerut, IN",,,Artificial Intelligence / Machine Learning,Mid,4-6 Years,Talent
TAL0438,Data Engineer,Beyondsoft,"Meerut, IN",,,Data Science / Analytics,Mid,4-6 Years,Talent
TAL0439,Sr.DevOps Engineer,Clovertex,"Meerut, IN",,,DevOps,Senior,4-6 Years,Talent
TAL0440,.NET on AWS,Cloud Packets,"Meerut, IN",,,Cloud,Mid,4-6 Years,Talent
TAL0441,TCS Hiring for AWS Migration Architect_PAN India,Tata Consultancy Services,"Meerut, IN",,,Cloud,Mid,4-6 Years,Talent
TAL0442,Customer Success Manager,nOps,"Meerut, IN",,,Management,Manager,4-6 Years,Talent
TAL0443,Lead Data Engineer,EverAdNet Media,"Meerut, IN",,,Data Science / Analytics,Senior,4-6 Years,Talent
TAL0444,AWS Engineer (Infrastructure & DevOps),Programmers.io,"Meerut, IN",,,Cloud,Mid,4-6 Years,Talent
TAL0445,"Back End Developer - Python, Node.js, AWS (Remote)",Photocert,"Meerut, IN",,,Cloud,Mid,4-6 Years,Talent
TAL0446,Senior Java Software Engineer,Curately.ai,"Meerut, IN",,,Software Development,Senior,4-6 Years,Talent
TAL0447,Consultant,HCLTech,India,,,Consulting,Mid,1-5 Years,Talent
TAL0448,Consultant / Senior Consultant,Deallus,"Gurugram, Haryana, IN",,,Consulting,Senior,1-5 Years,Talent
TAL0449,Consultant,Talent Corner HR Services Pvt Ltd,"Goregaon, Maharashtra, India",,,Consulting,Mid,1-5 Years,Talent
TAL0450,Consultant,CA Monk,"Chennai, Tamil Nadu, India",,,Consulting,Mid,1-5 Years,Talent
TAL0451,Consultant,Overture Rede,"Delhi, Delhi, India",,,Consulting,Mid,1-5 Years,Talent
TAL0452,Consultant,Mount Talent Consulting Pvt Ltd.,"Mumbai, Maharashtra, India",,,Consulting,Mid,1-5 Years,Talent
TAL0453,Consultant,insightsoftware,"Hyderabad, Telangana, India",,,Consulting,Mid,1-5 Years,Talent
TAL0454,Consultant,Lifelancer,"Maharashtra, Maharashtra, India",,,Consulting,Mid,1-5 Years,Talent
TAL0455,Consultant,Sapien Strategic Consulting LLP (RISE),India,,,Consulting,Mid,1-5 Years,Talent
TAL0456,Consultant,AQM Technologies,"Mumbai, Maharashtra, India",,,Consulting,Mid,1-5 Years,Talent
TAL0457,Consultant,Deloitte,"Mumbai Metropolitan Region, India",,,Consulting,Mid,1-5 Years,Talent
TAL0458,Consultant,Birlasoft,India,,,Consulting,Mid,1-5 Years,Talent
TAL0459,Consultant,Luxoft India,"Thiruvananthapuram, IN",,,Consulting,Mid,1-5 Years,Talent
TAL0460,Consultant,Alp Consulting Ltd.,"Chennai, Tamil Nadu, India",,,Consulting,Mid,1-5 Years,Talent
TAL0461,Cloud Architect - IT Asset Management,Consultant,Bangalore,,,Cloud,Mid,1-5 Years,Talent
TAL0462,Consultant,Conscious Humanity Network Foundation - Global Non-profit Aggregator and Communities,"Prayagraj(Allahabad), IN",,,Consulting,Mid,1-5 Years,Talent
TAL0463,Consultant,GlobalLogic,"Noida, Uttar Pradesh, India",,,Consulting,Mid,1-5 Years,Talent
TAL0464,Consultant,ZoomRx,"Gurugram, Haryana, India",,,Consulting,Mid,1-5 Years,Talent
TAL0465,Consultant,TRANSRURAL,"Begusarai, Bihar, India",,,Consulting,Mid,1-5 Years,Talent
TAL0466,Consultant,Rizing Consumer Industries,"Bengaluru, Karnataka, India",,,Consulting,Mid,1-5 Years,Talent
TAL0467,Sr. Developer - Angular & NestJS,CloudHire,IN,,,Software Development,Senior,4-6 Years,Talent
TAL0468,Sales Executive,Facts Online Private Limited,"Thane, Maharashtra, India",,,Buisness Analytics,Mid,4-6 Years,Talent
TAL0469,IBS Design,Mindpool Technologies,"Noida, Uttar Pradesh, India",,,Other,Mid,4-6 Years,Talent
TAL0470,Freelance Graphic Designer,LRN Corporation,"Mumbai, MH, IN",,,Software Development,Mid,4-6 Years,Talent
TAL0471,Electrician,Sodexo India,"DLF Road, APHB Colony, TCS Synergy park, Jayabheri Enclave, Gachibowli, Hyderabad, Telangana, India",,,Other,Mid,4-6 Years,Talent
TAL0472,Associate Network Security Engineer,Qode,"Bengaluru, KA, IN",,,Software Development,Mid,4-6 Years,Talent
TAL0473,QA Apply type IN,QAautomation,"Bommasandra, Karnataka",,,Quality Assurance / Testing,Mid,4-6 Years,Talent
TAL0474,GROUND INSTRUCTOR (TECHNICAL),CAE,Gondia,,,Other,Executive,4-6 Years,Talent
TAL0475,JR. Software developer,Staff4Me,"Pune Okayama Friendship Garden, MH, IN",,,Software Development,Entry,4-6 Years,Talent
TAL0476,Quality Analyst (Non-IT),IMS Group,"Ahmedabad, Gujarat, India",,,Other,Entry,4-6 Years,Talent
TAL0477,Head of outsourced Call-center (with Business Development experience),Group of companies Eurasia,"Gurugram, HR, IN",,,Buisness Analytics,Director,4-6 Years,Talent
TAL0478,Talent Acquisition Head - Remote / Office,Abacus Consultants,"517, 3rd Floor, Anchor Mall, Ajmer Road, Civil Lines, Jaipur",,,Human Resources,Director,4-6 Years,Talent
TAL0479,Production Support,N Consulting Ltd,"Pimpri-Chinchwad, Pune Division, India",,,Other,Mid,4-6 Years,Talent
TAL0480,Field Operations Executive | Thane - Mumbai| B.Sc Chem / Agri / Zoology,Rentokil Initial,"Mumbai, MH, IN",,,Artificial Intelligence / Machine Learning,Mid,4-6 Years,Talent
TAL0481,Marketing Analyst,Elevation Capital,"Andheri, MH, IN",,,Marketing,Mid,4-6 Years,Talent
TAL0482,Institutional sales,Delta Exchange,IN,,,Buisness Analytics,Mid,4-6 Years,Talent
TAL0483,US Audit - Senior Associate,Bahwan Cybertek Group,"Chennai, TN, IN",,,Other,Senior,4-6 Years,Talent
TAL0484,Senior Software Engineer,BlackStone eIT,IN,,,Software Development,Senior,4-6 Years,Talent
TAL0485,Quality Assurance Engineer,Dexian India,"Guntur, IN",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0486,Quality Assurance Engineer,People Prime Worldwide,India,,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0487,Quality Assurance Engineer,Dewon Electric,India,,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0488,Quality Assurance Engineer,Scageon,"Bengaluru, Karnataka, India",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0489,Quality Assurance Engineer,OpenText,"Bengaluru, Karnataka, India",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0490,Quality Assurance Engineer,vidaXL,"Hyderabad, Telangana, India",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0491,Quality Assurance Engineer,Xemplar Insights,"Hyderabad, Telangana, India",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0492,Quality Assurance Engineer,HiroJet,"Bengaluru, Karnataka, India",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0493,Quality Assurance Engineer,Eloelo,"Bengaluru, Karnataka, India",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0494,Quality Assurance Engineer,ScaleneWorks,"Bengaluru, Karnataka, India",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0495,Quality Assurance Engineer,System Soft Technologies,"Hyderabad, Telangana, IN",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0496,Quality Assurance Engineer,TerraGiG,"Pune, Maharashtra, India",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0497,Quality Assurance Engineer,Truelancer Enterprise,"Shimoga, IN",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0498,Quality Assurance Engineer,GAC DIGITAL,"Hyderabad, Telangana, India",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0499,Quality Assurance Engineer,ANSR - Tech,"Bengaluru, India",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0500,Quality Assurance Engineer,TransPerfect,"Bengaluru, Karnataka, India",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0501,Quality Assurance Engineer,Idox plc,"Pune, Maharashtra, India",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0502,Quality Assurance Engineer,Zanskar Securities,India,,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0503,Quality Assurance Engineer,GBIT (Global Bridge InfoTech Inc),"Hyderabad, Telangana, India",,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0504,Quality Assurance Engineer,zenda,India,,,Quality Assurance / Testing,Mid,1-5 Years,Talent
TAL0505,Robotics Simulation Engineer,eInfochips (An Arrow Company),"Ahmedabad, Gujarat, India",,,Software Development,Mid,6-10 Years,Talent
TAL0506,Robotics Specialist,The Leaders Hive,"Navi Mumbai, Maharashtra, India",,,Other,Mid,6-10 Years,Talent
TAL0507,Robotics Engineer,Tata Electronics,"Hosur, Tamil Nadu, India",,,Software Development,Mid,6-10 Years,Talent
TAL0508,Robotics Engineer Internship,MTAB Technology Center P Ltd,"Chennai, TN, in",,,Software Development,Intern,6-10 Years,Talent
