job_id,job_title,company_name,location,city,state,industry,job_position,experience,source
NAK2457,Fullstack Architect,Axtria,"Hybrid - Noida, Pune, Bengaluru",,,,,12-20 Yrs,Naukri.com
NAK2458,Automation testing - Hyderabad { Python},Infosys,"Hybrid - Hyderabad, Pune, Bengaluru",,,,,5-10 Yrs,Naukri.com
NAK2459,LEAD ENGINEER - FULL STACK DEV,Sasken Technologies,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",,,,,6-7 Yrs,Naukri.com
NAK2460,Java Developer,HCLTech,"Hybrid - Noida, Hyderabad, Pune",,,,,01 Mar - 02 Mar,Naukri.com
NAK2461,Intern,Starbucks,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-1 Yrs,Naukri.com
NAK2462,Supply Chain & QA Professional,Starbucks,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-3 Yrs,Naukri.com
NAK2463,Executive - Business Loans,Bajaj Finserv Ltd.,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-1 Yrs,Naukri.com
NAK2464,Holography- Assistant Operator,Uflex,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-4 Yrs,Naukri.com
NAK2465,Supply Chain & QA,Starbucks,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-3 Yrs,Naukri.com
NAK2466,Room Attendant,Radisson Hotel Group,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-4 Yrs,Naukri.com
NAK2467,Housekeeper,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-3 Yrs,Naukri.com
NAK2468,Guest Service Associate - F&B (Barista Expert),Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-3 Yrs,Naukri.com
NAK2469,Spa Therapist,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-3 Yrs,Naukri.com
NAK2470,Housekeeping Associate,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-5 Yrs,Naukri.com
NAK2471,IN-Operations Expert,Apple,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-4 Yrs,Naukri.com
NAK2472,HR Executive / HR Coordinator,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-3 Yrs,Naukri.com
NAK2473,Commis III,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-1 Yrs,Naukri.com
NAK2474,Technical - Recruiter,Artech India,interviewingatsscreeninghiringsocial networkinginterview coordinationsourcingjob posting,,,,,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Naukri.com
NAK2475,Technical Analyst 1-Support,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-2 Yrs,Naukri.com
NAK2476,Systems Analyst 1-IT,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-2 Yrs,Naukri.com
NAK2477,ADMISSION - TELECALLER,Amity University,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-4 Yrs,Naukri.com
NAK2478,REGISTRAR - ORTHOPAEDICS,Wockhardt Hospitals,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-3 Yrs,Naukri.com
NAK2479,Opportunity |Senior Lead Data Scientist | Tavant India,Tavant Technologies,"Hybrid - Noida, Hyderabad/Secunderabad, Bangalore/Bengaluru",,,,,15-24 Yrs,Naukri.com
NAK2480,Opportunity | Data Scientist | Tavant India,Tavant Technologies,"Hybrid - Noida, Hyderabad/Secunderabad, Bangalore/Bengaluru",,,,,5-8 Yrs,Naukri.com
NAK2481,Shift Supervisor,Starbucks,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-3 Yrs,Naukri.com
NAK2482,Human Resources and L&D,Starbucks,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-2 Yrs,Naukri.com
NAK2483,Store Development,Starbucks,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-2 Yrs,Naukri.com
NAK2484,"Finance, IT, Legal and Licensing",Starbucks,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,1-3 Yrs,Naukri.com
NAK2485,Customer Experience Associate II,Conduent,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-1 Yrs,Naukri.com
NAK2486,Customer Care Intern,Bdfl Technologies,Starts in 1-3 months,,,,,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Naukri.com
NAK2487,Growth & Operations Strategy Intern,Bdfl Technologies,AutomationInternWorkflowProduct salesCustomer serviceManagementContinuous improvementInternship,,,,,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Naukri.com
NAK2488,Assistant Mgr-Catering Sales,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,2-4 Yrs,Naukri.com
NAK2489,SPA THERAPIST,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,2-5 Yrs,Naukri.com
NAK2490,Trainee Territory Sales Executive - Nutrition,Abbott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-1 Yrs,Naukri.com
NAK2491,Assistant Manager - Rural Next - New,Bajaj Finserv Ltd.,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-5 Yrs,Naukri.com
NAK2492,Mobile App Developer,Thinksprout Infotech,Starts in 1-3 months,,,,,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Naukri.com
NAK2493,Technical Sales Executive,Aspia Infotech,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-2 Yrs,Naukri.com
NAK2494,Lead Generation Executive,Thinksprout Infotech,Cold callingOnline researchOutboundB2BSalesNetworkingLead Generation ExecutiveMarket research,,,,,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Naukri.com
NAK2495,Marketing Executive,Star Laser Technology,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-2 Yrs,Naukri.com
NAK2496,Assistant Manager Restaurant,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,4-7 Yrs,Naukri.com
NAK2497,Sales Executive,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,2-6 Yrs,Naukri.com
NAK2498,Chef de Partie,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,3-7 Yrs,Naukri.com
NAK2499,Sous Chef,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,4-7 Yrs,Naukri.com
NAK2500,Oracle Fusion SCM Sr Functional Consultant,Oracle,"Hybrid - Gandhinagar, Gujarat, Hyderabad/Secunderabad, Bangalore/Bengaluru",,,,,4-7 Yrs,Naukri.com
NAK2501,Apprentice,Starbucks,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-1 Yrs,Naukri.com
NAK2502,Housekeeping Attendant,Radisson Hotel Group,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-2 Yrs,Naukri.com
NAK2503,Margin and Collateral - Operations Analyst,JPMorgan Chase Bank,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-5 Yrs,Naukri.com
NAK2504,Guest Service Associate- Food and Beverage,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-1 Yrs,Naukri.com
NAK2505,Guest Service Associate - Front Office,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-4 Yrs,Naukri.com
NAK2506,Senior Executive - Debt Management Services - SME,Bajaj Finserv Ltd.,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-2 Yrs,Naukri.com
NAK2507,Associate- Human Resources,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-3 Yrs,Naukri.com
NAK2508,Recreation/Fitness Club - Associate,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-5 Yrs,Naukri.com
NAK2509,Guest Service Associate - Front Office,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-4 Yrs,Naukri.com
NAK2510,Guest Service Associate - Housekeeping,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-5 Yrs,Naukri.com
NAK2511,Internship,Solid Architects,Starts in 1-3 months,,,,,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Naukri.com
NAK2512,Commis I - Bakery,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-3 Yrs,Naukri.com
NAK2513,Culinary Associate - Continental,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-4 Yrs,Naukri.com
NAK2514,Study Data Manager: Life Science: Max 20 LPA: Apply Now,Leading ITES Company,a) Experience in leading clinical studies b) Experience on Study Conduct and Close Out ...,,,,,10-20 Lacs PA,Naukri.com
NAK2515,SAS/SDTM: Statistical Programmer : 20 LPA : Apply Now,Leading ITES Company,"Hi, We are hiring for Leading ITES Company for SDTM Programmer Profile.Please go throug...",,,,,10-15 Lacs PA,Naukri.com
NAK2516,Software Developer 5,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-8 Yrs,Naukri.com
NAK2517,Senior Solution Architect - Fullstack,Vedansha Software And Consultancy,Node.JsHealthcare DomainjavalangchainReact Native JsAzureNodeReact,,,,,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",Naukri.com
NAK2518,Software Development Manager,Oracle,"Hyderabad/Secunderabad, Bangalore/Bengaluru",,,,,12-18 Yrs,Naukri.com
NAK2519,Java Back End Developer,SPES,"Location Pune, Bangalore, Mumbai . Budget 25 LPA (Depends on interview ). Qualification...",,,,,Not disclosed,Naukri.com
NAK2520,Java Full Stack Application Developer,Oracle,"Hyderabad/Secunderabad, Bangalore/Bengaluru",,,,,5-10 Yrs,Naukri.com
NAK2521,ORRA Jewellery-Hiring Relationship Executives(PAN India),Orra Fine Jewellery,"Pune, Bengaluru, Mumbai (All Areas)",,,,,2-7 Yrs,Naukri.com
NAK2522,Clinical Data Manager : 12 LPA : Apply Now,Leading ITES Company,Candidate should have 2-5 years of experience of CDM with experience in Conduct Scope o...,,,,,8-12 Lacs PA,Naukri.com
NAK2523,Oracle PL/SQL Developer,Godigi Infotech,IT servicesOracle AppsSoftware QABackendOracle SQLConsultingData processingPLSQL,,,,,"Mumbai, Hyderabad, Pune, Bengaluru",Naukri.com
NAK2524,EDC : Veeva and Inform Programmer : Upto 20 LPA : Apply Now,Leading ITES Company,"Hi, We are hiring for the leading ITES Company for EDC (Veeva & Inform Programmer) Role...",,,,,15-20 Lacs PA,Naukri.com
NAK2525,Medical Monitor : MBBS/MD : 25 LPA : Apply Now,Leading ITES Company,Eligibility: . 3 year+ of clinical trial experience Good English communication skills,,,,,12-22 Lacs PA,Naukri.com
NAK2526,Medical Data Reviewer : 20 LPA : Grads and UG : Apply Now,Leading ITES Company,Qualifications: . Bachelor/ Masters degree or equivalent in Life sciences/ Alternative ...,,,,,10-20 Lacs PA,Naukri.com
NAK2527,Sales Manager,other,Need male candidate for sales manager role for a good company.Sales manager (facility m...,,,,,5-11 Lacs PA,Naukri.com
NAK2528,Duck Creek Claims Developer & Lead,Coforge,"Hybrid - Hyderabad, Pune, Mumbai (All Areas)",,,,,3-8 Yrs,Naukri.com
NAK2529,Oracle FCCS Techno Functional Consultant,Tech Mahindra,"Hyderabad, Pune, Mumbai (All Areas)",,,,,12-22 Yrs,Naukri.com
NAK2530,Manager - Citrix Ops Engineer,Eze Software Group,"Mumbai, Navi Mumbai, Hyderabad, Pune",,,,,8-9 Yrs,Naukri.com
NAK2531,Oracle Identity Manager,Deloitte,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",,,,,5-10 Yrs,Naukri.com
NAK2532,Oracle TRCS Techno Functional Consultant,Tech Mahindra,"Hyderabad, Pune, Mumbai (All Areas)",,,,,8-13 Yrs,Naukri.com
NAK2533,Senior Flexcube PLSQL Developer,Oracle,"Mumbai, Pune, Bengaluru",,,,,7-12 Yrs,Naukri.com
NAK2534,Java Tech Lead (Java & SpringBoot & React JS),Oracle,"Mumbai, Pune, Bengaluru",,,,,6-10 Yrs,Naukri.com
NAK2535,Azure .NET Developer,Capgemini,"Hybrid - Navi Mumbai, Pune, Bengaluru",,,,,5-10 Yrs,Naukri.com
NAK2536,Sap Fico Functional Consultant,Capgemini,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",,,,,6-11 Yrs,Naukri.com
NAK2537,Sap Co Consultant,Capgemini,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",,,,,5-10 Yrs,Naukri.com
NAK2538,Java Architect - US MNC,Incline Infotech,JavaRabbitMQKafkaSpring BootAWSMicroservicesSpringJava architecture,,,,,"Mumbai, Pune, Bengaluru",Naukri.com
NAK2539,Consultant/ Sr Consultant,Trigent Software,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",,,,,6-11 Yrs,Naukri.com
NAK2540,Technical Specialist Lead,Citiustech,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",,,,,5-10 Yrs,Naukri.com
NAK2541,Reliance Jio is hiring For Customer Service - Social Media Process,Jio,"Hybrid - Pune, Delhi / NCR, Mumbai (All Areas)",,,,,1-6 Yrs,Naukri.com
NAK2542,Assistant Manager - Debt Management Services - The Wheels,Bajaj Finserv Ltd.,"Mumbai, Mohali, Basti, New Delhi, Pune",,,,,0-2 Yrs,Naukri.com
NAK2543,Assistant Manager - Debt Management Services - Rural,Bajaj Finserv Ltd.,"Mumbai, Guna, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,,,,0-2 Yrs,Naukri.com
NAK2544,AI Software Engineer,Godigi Infotech,Analytical skillsC++Artificial IntelligenceMachine learningProgrammingJavascriptPHPMATLAB,,,,,"Mumbai, New Delhi, Pune, Bengaluru",Naukri.com
NAK2545,J Review programmer : Mumbai/Pune/Nagpur/Bangalore: Apply Now,Leading ITES Company,HiWe are hiring for the ITES Company for the SAS : JReview Programmer RoleLocation: Mum...,,,,,12-20 Lacs PA,Naukri.com
NAK2546,Motor Agency - Unit Sales Manager,ICICI Lombard,"Pune, Bengaluru, Mumbai (All Areas)",,,,,2-7 Yrs,Naukri.com
NAK2547,PHP Developer,Godigi Infotech,CSSjQueryFront endArchitectureCodingMVC frameworkMySQLJavascript,,,,,"Mumbai, New Delhi, Pune, Bengaluru",Naukri.com
NAK2548,Java Full Stack Developer,Godigi Infotech,HibernateCore JavaAutomationMS SQLjQueryLinuxPHPStruts,,,,,"Mumbai, Hyderabad, Pune, Ahmedabad",Naukri.com
NAK2549,QMS engineer,HBL ENGINEERING LIMITED,"Kolkata, Pune, Mumbai (All Areas)",,,,,2-5 Yrs,Naukri.com
NAK2550,REACT JS DEVELOPER,Godigi Infotech,TrainingCSShtml5OOPSMySQLJavascriptSQLCs,,,,,"Mumbai, Hyderabad, Pune, Bengaluru",Naukri.com
NAK2551,React Js Developer,Godigi Infotech,Team leadingArchitectureCustomer satisfactionhtml5AnalyticalJavascriptManager TechnologyIssue resolution,,,,,"Mumbai, Hyderabad, New Delhi, Pune, Ahmedabad, Bengaluru",Naukri.com
NAK2552,Java Developer - J2Ee & Node Js,Godigi Infotech,SIDEAutomation testingWeb servicesFront endGITHP data protectorManager TechnologyPHP,,,,,"Mumbai, Pune, Bengaluru",Naukri.com
NAK2553,Full Stack Developer,Godigi Infotech,Application deploymentcontinuous integrationgithubFront endPostgresqlAgileHTMLAjax,,,,,"Mumbai, Hyderabad, Pune, Bengaluru",Naukri.com
NAK2554,Senior Technical Writer,Baker Hughes,"Kochi, Mumbai, Pune",,,,,7-15 Yrs,Naukri.com
NAK2555,Senior Data Engineer /Data Engineer,Crisil,"Mumbai, Pune, Gurugram",,,,,2-6 Yrs,Naukri.com
NAK2556,Opportunity For Data Streaming Professionals,Eviden,"Pune, Chennai, Mumbai (All Areas)",,,,,4-9 Yrs,Naukri.com
NAK2557,RPA Uipath Developer,Virtusa,"Mumbai, Pune, Gurugram",,,,,6-9 Yrs,Naukri.com
NAK2558,Python Lead,Hexaware Technologies,"Pune, Chennai, Mumbai (All Areas)",,,,,7-12 Yrs,Naukri.com
NAK2559,Opportunity For Power BI Professionals,Eviden,"Pune, Chennai, Mumbai (All Areas)",,,,,5-10 Yrs,Naukri.com
NAK2560,Sap Sd Consultant,LanceSoft Technologies,Full life cycle proficiency in integrating with at least one other SAP module is requir...,,,,,Not disclosed,Naukri.com
NAK2561,U.S/U.K Banking VOICE Process Hiring CTC UPTO 8.5 lakhs (JP/Barclays),Explore 360 Hr Solutions,CollectionsInternational Voice ProcessBPOCustomer ServiceBpo Customer ServiceDebt CollectionUS SalesVoice Process,,,,,"Pune, Mumbai (All Areas)",Naukri.com
NAK2562,Sales Executive,Orra Fine Jewellery,"Navi Mumbai, Pune, Mumbai (All Areas)",,,,,1-6 Yrs,Naukri.com
NAK2563,Specialist,Hindalco Industries,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",,,,,10-12 Yrs,Naukri.com
NAK2564,Site Engineer,Spacewood,"Pune(Mahalunge +1), Mumbai (All Areas)(Wadala)",,,,,2-7 Yrs,Naukri.com
NAK2565,RO/RM/SM/-Housing Finance & Loan Against Property,Shubham Housing Development Finance,Managing Sales of Home Loan Product Sourcing business through open market Strong knowle...,,,,,2.25-4.25 Lacs PA,Naukri.com
NAK2566,Hiring For Investment Relationship Manager,Kotak Life Insurance,"Pune, Ahmedabad, Mumbai (All Areas)",,,,,1-6 Yrs,Naukri.com
NAK2567,Manager / Senior Manager - Team Handling,Sresth Info Solutions,SalesTeam HandlingBancaBFSICross SalesRegionalCredit CardsMarketing,,,,,"Mumbai, Nagpur, Nashik, Pune, Solapur, Aurangabad",Naukri.com
NAK2568,SAS/SDTM: Statistical Programmer : 20 LPA : Apply Now,Leading ITES Company,"Associate should be able to manage communication with customers, track and ensure quali...",,,,,15-20 Lacs PA,Naukri.com
NAK2569,Draughtsman - Marol (Mumbai) & Jejuri (Pune),Indiana Group,"Pune(Jejuri), Mumbai (All Areas)(Marol)",,,,,5-10 Yrs,Naukri.com
NAK2570,Information Security Manager,Hempel A/S,"Mumbai, Pune",,,,,4-8 Yrs,Naukri.com
NAK2571,Regional Manager,Hindalco Industries,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",,,,,8-12 Yrs,Naukri.com
NAK2572,Area Sales Manager - Machinery Loan / working capital / term loan,Electronica Finance,"Pune, Ahmedabad, Mumbai (All Areas)",,,,,6-8 Yrs,Naukri.com
NAK2573,Junior Business Analyst,Crisil,"Mumbai, Pune",,,,,3-6 Yrs,Naukri.com
NAK2574,Project Management Officer,Crisil,"Mumbai, Pune",,,,,5-10 Yrs,Naukri.com
NAK2575,Business Support Specialist,Intelliswift software,We are seeking a highly skilled and experienced Allvue (Everest) Support Specialist wh...,,,,,25-27.5 Lacs PA,Naukri.com
NAK2576,Risk Engineer Business Analyst,Crisil,"Mumbai, Pune",,,,,7-10 Yrs,Naukri.com
NAK2577,Business Analyst Lead,Crisil,"Mumbai, Pune",,,,,7-10 Yrs,Naukri.com
NAK2578,Senior Data Engineer /Data Engineer,Crisil,"Mumbai, Pune",,,,,2-6 Yrs,Naukri.com
NAK2579,Python Developer,Intelliswift software,Experience with AKS (Azure Kubernetes Service). . Proficient in using GitHub for versio...,,,,,20-25 Lacs PA,Naukri.com
NAK2580,Sr. Engineer SharePoint Developer,Leading Client,This is a client facing role and hence should have strong communication skillsThis is f...,,,,,Not disclosed,Naukri.com
NAK2581,Assistant Manager Facilities,Starbucks,"Pune, Mumbai (All Areas)",,,,,7-10 Yrs,Naukri.com
NAK2582,Associate,Crisil,"Mumbai, Pune",,,,,0-2 Yrs,Naukri.com
NAK2583,Officer,Lupin,"Pune, Mumbai (All Areas)",,,,,1-4 Yrs,Naukri.com
NAK2584,Housekeeping Executive,Marriott,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",,,,,2-7 Yrs,Naukri.com
NAK2585,Events Executive,Marriott,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",,,,,1-5 Yrs,Naukri.com
NAK2586,Sr engineer,HBL ENGINEERING LIMITED,"Pune, Delhi / NCR, Mumbai (All Areas)",,,,,2-7 Yrs,Naukri.com
NAK2587,Hiring For Associate - Assurance,BDO India,"Mumbai, Pune",,,,,0-1 Yrs,Naukri.com
NAK2588,Field Service Technician OTH,GE India Ltd,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",,,,,2-7 Yrs,Naukri.com
NAK2589,Medical Writer : Mumbai : Pune : Apply Now,Leading ITES Company,"Review statistical analysis plans and table / figure/listing, when requiredExperience :...",,,,,10-15 Lacs PA,Naukri.com
NAK2590,Sales Engineer,S S Amalgus,Industrial SalesSales EngineerPneumatic ProductIndustrial Automation ProductTechnical salesIndustrial Sales EngineerTechnicalSales,,,,,"Mumbai, New Delhi, Pune",Naukri.com
NAK2591,Associate Director Instructional Design,Hurix,"Hybrid - Pune(Bund Garden), Mumbai (All Areas)(Andheri)",,,,,11-20 Yrs,Naukri.com
NAK2592,Sales Engineer - Capital Equipment - Woodworking Industry,Nitshaw Wood Panel And Surface Technologies,Capital EquipmentsWoodSales And MarketingfurnitureIndustrial MachinerySpecial Purpose MachinesDust CollectorMachine Tools,,,,,"Hybrid - Pune, Ahmedabad, Mumbai (All Areas)",Naukri.com
NAK2593,"Technical Account Manager, ES India",Amazon,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",,,,,10-15 Yrs,Naukri.com
NAK2594,Director of Sales,Marriott,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",,,,,4-6 Yrs,Naukri.com
NAK2595,Sales Development Representative,Hurix,"Hybrid - Pune, Mumbai (All Areas)",,,,,2-5 Yrs,Naukri.com
NAK2596,Technical Architect-Dot Net,Hexaware Technologies,"Hybrid - Pune, Chennai, Mumbai (All Areas)",,,,,12-18 Yrs,Naukri.com
NAK2597,Java Full Stack Developer,Hexaware Technologies,"Hybrid - Mumbai, Pune, Chennai",,,,,6-11 Yrs,Naukri.com
NAK2598,Power Apps Developer,Hexaware Technologies,"Hybrid - Pune, Chennai, Mumbai (All Areas)",,,,,5-10 Yrs,Naukri.com
NAK2599,Ms Azure Architect,Hexaware Technologies,"Pune, Chennai, Mumbai (All Areas)",,,,,12-18 Yrs,Naukri.com
NAK2600,Oracle Developer || Immediate Joiners only ||,Hexaware Technologies,"Mumbai, Pune, Chennai",,,,,5-8 Yrs,Naukri.com
NAK2601,Hiring Graduate Freshers For Multiple Locations,Avenue Ecommerce Limited (DMart Ready),"Mumbai, Pune, Mumbai (All Areas)",,,,,0-1 Yrs,Naukri.com
NAK2602,Cluster Manager/Cluster Head _Last Mile Operations,Ecom Express,"Navi Mumbai, Pune, Mumbai (All Areas)",,,,,5-10 Yrs,Naukri.com
NAK2603,Hiring For Social Media Process - Mumbai and Pune Location - WFH,Jio,"Hybrid - New Delhi, Pune, Mumbai (All Areas)",,,,,1-5 Yrs,Naukri.com
NAK2604,Apple Retail - Creative Pro,Apple,"Pune, Mumbai (All Areas)",,,,,4-8 Yrs,Naukri.com
NAK2605,Cluster Lead,Smartworks,"Pune, Mumbai (All Areas)",,,,,6-8 Yrs,Naukri.com
NAK2606,Sales Officer,Bajaj Housing Finance,"Pune, Mumbai (All Areas)",,,,,0-4 Yrs,Naukri.com
NAK2607,Executive Maintenance,Kone,"Navi Mumbai, Pune, Surat",,,,,2-7 Yrs,Naukri.com
NAK2608,Senior Engineer/Engineer - Service,Kone,"Nagpur, Pune, Mumbai (All Areas)",,,,,2-7 Yrs,Naukri.com
NAK2609,Apple Retail - Expert,Apple,"Pune, Mumbai (All Areas)",,,,,4-8 Yrs,Naukri.com
NAK2610,DGM Business Risk,Mahindra and Mahindra Limited [Automotive and Farm Equipment Business],"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",,,,,6-10 Yrs,Naukri.com
NAK2611,Engineer - Technical Service,Kone,"Navi Mumbai, Pune, Mumbai (All Areas)",,,,,3-8 Yrs,Naukri.com
NAK2612,Installation Engineer- Elevators,Kone,"Navi Mumbai, Pune, Surat",,,,,2-7 Yrs,Naukri.com
NAK2613,Business Valuation AM,Big 4 Consuting firm,Advanced valuation techniques and strong knowledge of local GAAP or IFRS standards|Lead...,,,,,Not disclosed,Naukri.com
NAK2614,Android Developer,Hurix,"Hybrid - Mumbai, Pune",,,,,2-4 Yrs,Naukri.com
NAK2615,General Manager Strategy,Mahindra and Mahindra Limited [Automotive and Farm Equipment Business],"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",,,,,7-13 Yrs,Naukri.com
NAK2616,Dy General Manager Strategy,Mahindra and Mahindra Limited [Automotive and Farm Equipment Business],"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",,,,,6-12 Yrs,Naukri.com
NAK2617,Python Software Developer,Hexaware Technologies,"Hybrid - Pune, Chennai, Mumbai (All Areas)",,,,,4-9 Yrs,Naukri.com
NAK2618,"C#, Azure Backend Engineers",IT Services Company,"5+ yrs of experience. - Advanced knowledge in C#. - Experience with Azure Functions, Ap...",,,,,Not disclosed,Naukri.com
NAK2619,Mobile Development Engineers,IT Services Company,Position: Mobile EngineersRole & Requirements:- 5+ yrs of experience- Strong experience...,,,,,Not disclosed,Naukri.com
NAK2620,Java Cloud Native Developer/ Lead,Hexaware Technologies,"Hybrid - Pune, Chennai, Mumbai (All Areas)",,,,,7-12 Yrs,Naukri.com
NAK2621,Executive - Consolidation,UPL Limited,"Nagpur, Pune, Mumbai (All Areas)",,,,,0-4 Yrs,Naukri.com
NAK2622,Trainee - Accounts Officer,Bernhard Schulte Shipmanagement,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",,,,,0-3 Yrs,Naukri.com
NAK2623,Executive - Corporate Direct Taxation,LT Hydrocarbon Engineering,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",,,,,0-2 Yrs,Naukri.com
NAK2624,KPMG - Background Verification Analyst,KPMG Assurance and Consulting Services LLP,"Pune, Mumbai (All Areas)",,,,,0-3 Yrs,Naukri.com
NAK2625,Internship,Concept Designers Architects &amp; Interior designers,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",,,,,0-2 Yrs,Naukri.com
