Job Title,Company Name,Experience (In Years),Experience Category,Industry,City,State,Country,Source
Assistant Manager - Robotics,Armstrong Dematic,8.0,Senior,Management,,,India,Talent
Robotics Instructor,Discoveries Quintessential,21.5,Executive,Other,Alwar,Rajasthan,India,Talent
PEGA - Robotics,Zensar Technologies,3.0,Junior,Other,Pune,Maharashtra,India,Talent
Robotics Engineer - ROS,Kody Technolab Limited,3.0,Junior,Software Development,Ahmedabad,Gujarat,India,Talent
Robotics Technician,Berry Avionics,3.0,Junior,Other,,,India,Talent
Robotics Manager,Thompsons HR Consulting LLP,8.0,Senior,Management,,,India,Talent
Robotics Software Apprentice,10xConstruction.ai,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
UAV Robotics Engineer,Aero360 - Dronix Technologies Pvt Ltd,3.0,Junior,Software Development,,,India,Talent
Robotics Software Engineer,Virya Autonomous Technologies,3.0,Junior,Software Development,,,India,Talent
Robotics Trainer STEAM,On My Own Technology,3.0,Junior,Other,delhi,Delhi,India,Talent
Robotics Trainer STEAM,On My Own Technology,3.0,Junior,Other,Delhi,Delhi,India,Talent
Robotics Team Lead,K12 Techno Services Pvt. Ltd.,5.5,Mid-Level,Other,Bengaluru,Karnataka,India,Talent
Robotics Verification Manager,Dashhire,8.0,Senior,Management,Bengaluru,Karnataka,India,Talent
Python Developer,TELUS Digital,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
Python Developer,Exult Global,3.0,Junior,Software Development,Ghaziabad,Uttar Pradesh,India,Talent
Developer,RAPTAR Reporting,3.0,Junior,Software Development,Ghaziabad,Uttar Pradesh,India,Talent
"Website Developer, Mobile App Developer","ITMC Systems, Inc",3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
PHP Developer,E2logy Software Solutions Private Limited,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
Software Developer,Outlier,3.0,Junior,Software Development,Faridabad,Haryana,India,Talent
Developer,Insight Global,3.0,Junior,Software Development,Ghaziabad,Uttar Pradesh,India,Talent
IBMi developer,Programmers.io,3.0,Junior,Software Development,Ghaziabad,Uttar Pradesh,India,Talent
Javascript Developer,R Systems,3.0,Junior,Web Development,delhi,Delhi,India,Talent
ServiceNow Developer,Papigen Private Limited,17.5,Executive,Software Development,Ghaziabad,Uttar Pradesh,India,Talent
Salesforce Developer,Infrabyte Technology Solution Pvt Ltd,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
Flutter Developer,STAGE Technologies Private Limited,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
Java Developer,Bonami Software Private Limited,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
Database Developer,Impetus,3.0,Junior,Data Science / Analytics,Noida,Uttar Pradesh,India,Talent
Android Developer,Ingenico,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
SQL Developer,Arting Digital Private Limited,3.0,Junior,Software Development,Faridabad,Haryana,India,Talent
AngularJS Developer,CORTEX Consultants,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
Backend Developer,Randstad India,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
Dotnet Developer,Coforge,3.0,Junior,Software Development,,,India,Talent
Peoplesoft Developer,Wimmer Solutions,3.0,Junior,Software Development,Ghaziabad,Uttar Pradesh,India,Talent
React JS Developer,R Systems,3.0,Junior,Web Development,delhi,Delhi,India,Talent
Frontend Developer - React.js,Shorlist Professionals,3.0,Junior,Web Development,Delhi,Delhi,India,Talent
Full Stack Developer - Node.js / React.js,HireVeda,3.0,Junior,Web Development,Delhi,Delhi,India,Talent
React.js Developer - Javascript / Next.js,GetHyr,3.0,Junior,Web Development,Delhi,Delhi,India,Talent
CoinCrowd - Frontend Engineer - React.js / Next.js,CoinCrowd,3.0,Junior,Web Development,Delhi,Delhi,India,Talent
Web Architect - React.js / Node.js,Microgreen Technologies Pvt. Ltd,7.5,Senior,Web Development,Delhi,Delhi,India,Talent
Frontend Developer - Next.js / React.js,HyreSnap,3.0,Junior,Web Development,Delhi,Delhi,India,Talent
Frontend Developer(React Js),Talent Worx,3.0,Junior,Web Development,New Delhi,Delhi,India,Talent
React.js Developer - Redux,Thought Frameworks,3.0,Junior,Web Development,Delhi,Delhi,India,Talent
Frontend Developer React JS,Vrinda Global,3.0,Junior,Web Development,New Delhi,Delhi,India,Talent
Frontend Developer React JS,Vrinda Global,3.0,Junior,Web Development,Delhi,Delhi,India,Talent
React JS,Intellias,3.0,Junior,Web Development,Delhi,Delhi,India,Talent
React JS Developer - Zensar,TalentOla,3.0,Junior,Web Development,delhi,Delhi,India,Talent
React JS Developer - Zensar,TalentOla,3.0,Junior,Web Development,new delhi,Delhi,India,Talent
Golang Developer - Node.js / React.js,Recruitment Hub 365,3.0,Junior,Web Development,Delhi,Delhi,India,Talent
Full Stack Developer - Node.js / React.js,RMV Workforce LLP,3.0,Junior,Web Development,Delhi,Delhi,India,Talent
React.js & React Native Developer,PODS365 INC,3.0,Junior,Web Development,New Delhi,Delhi,India,Talent
React.js & React Native Developer,PODS365 INC,3.0,Junior,Web Development,Delhi,Delhi,India,Talent
Full Stack Developer - React.js / Node.js,Hireveda,3.0,Junior,Web Development,Delhi,Delhi,India,Talent
Senior Enterprise Application Administrator,ZS,6.5,Senior,Other,Pune,Maharashtra,India,Talent
Senior LLM(Large Language Models) Engineer,ZS,5.5,Mid-Level,Artificial Intelligence / Machine Learning,Pune,Maharashtra,India,Talent
ServiceNow Developer - HRSD Module,Stanley David And Associates (SDNA Global),17.5,Executive,Software Development,Pune,Maharashtra,India,Talent
Marketing Executive,Battery Associates,21.5,Executive,Marketing,Pune,Maharashtra,India,Talent
Senior Software Engineer - Java,ZS,5.5,Mid-Level,Software Development,Pune,Maharashtra,India,Talent
Business Technology Solutions Associate- Tableau,ZS,2.5,Junior,Buisness Analytics,Pune,Maharashtra,India,Talent
Data Engineer,Parable Associates,3.0,Junior,Data Science / Analytics,,,India,Talent
Data Engineer,Parable Associates,3.0,Junior,Data Science / Analytics,Pune,Maharashtra,India,Talent
Business Technology Solutions Associate-MDM,ZS,2.5,Junior,Buisness Analytics,Pune,Maharashtra,India,Talent
Senior Test Engineer,ZS,5.5,Mid-Level,Quality Assurance / Testing,Pune,Maharashtra,India,Talent
SAA - Manager - Sales & Sourcing,Sunil Agrawal and Associates (SAA),8.0,Senior,Buisness Analytics,Pune,Maharashtra,India,Talent
Data Engineer,Parable Associates,3.0,Junior,Data Science / Analytics,,,India,Talent
Senior Human Resources Associate - Compensation,ZS,5.5,Mid-Level,Other,Pune,Maharashtra,India,Talent
Senior Governance & Risk Analyst,ZS,5.5,Mid-Level,Other,Pune,Maharashtra,India,Talent
Senior Identity & Access Management Analyst,ZS,5.5,Mid-Level,Management,Pune,Maharashtra,India,Talent
MongoDB Operations Manager,Stanley David And Associates (SDNA Global),8.0,Senior,Management,Pune,Maharashtra,India,Talent
Senior Developer - Adobe Journey Optimizer,Hirejiffy Associates Pvt Ltd,5.5,Mid-Level,Software Development,Pune,Maharashtra,India,Talent
Business Technology Solutions Associate- Data Engineer,ZS,2.5,Junior,Data Science / Analytics,Pune,Maharashtra,India,Talent
Thrive Agency Data,Google Ads Account Manager,3.0,Junior,Data Science / Analytics,Ghaziabad,Uttar Pradesh,India,Talent
Devops Cloud Engineer EST TIME,Google Cloud Devops,3.0,Junior,Cloud,Ghaziabad,Uttar Pradesh,India,Talent
Devops Cloud Engineer EST TIME,Google Cloud Devops,3.0,Junior,Cloud,Ghaziabad,Uttar Pradesh,India,Talent
Manager - Learning & Development,Deloitte,8.0,Senior,Management,Delhi,Delhi,India,Talent
Manager - Learning & Development,Deloitte,8.0,Senior,Management,Delhi,Delhi,India,Talent
Hiring for ITDA / ITSA Professionals,Deloitte,3.0,Junior,Other,Delhi,Delhi,India,Talent
Hiring for ITDA / ITSA Professionals,Deloitte,3.0,Junior,Other,Delhi,Delhi,India,Talent
Associate - Platform Services - ETL,ZS,17.5,Executive,Data Science / Analytics,Bengaluru,Karnataka,India,Talent
Dotnet Developer,Manhattan Associates,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
Business Developer,RealtyRise Associates & Consultants Pvt. Ltd.,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
Technical Lead - R&D - Java Full Stack (Angular),Manhattan Associates,5.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Talent
Snowflake Developer,Curriculum Associates,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
Lead Java Developer,Manhattan Associates,5.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Talent
Software Engineer - C++ Developer,Manhattan Associates,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
Software Engineer - C++ Developer,Manhattan Associates,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
ServiceNow Developer - HRSD Module,Stanley David And Associates (SDNA Global),17.5,Executive,Software Development,Bengaluru,Karnataka,India,Talent
Press Ganey - Java Technical Lead - Spring Boot Framework,PRESS GANEY ASSOCIATES INDIA PRIVATE LIMITED,5.5,Mid-Level,Information Technology,Bengaluru,Karnataka,India,Talent
Business Technology Solutions Associate - ETL Developer,ZS,2.5,Junior,Data Science / Analytics,Bengaluru,Karnataka,India,Talent
Dotnet Developer,Manhattan Associates,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
Lead Java Developer,Manhattan Associates,5.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Talent
"Technical Lead, Software Engineer - R&D - Java Full Stack",Manhattan Associates,5.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Talent
Technical Lead - R&D - Java Full Stack Developer,Manhattan Associates,5.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Talent
Curriculum Associates - Data Engineer - ETL,Curriculum Associates India Private Limited,2.5,Junior,Data Science / Analytics,Bengaluru,Karnataka,India,Talent
Snowflake Developer,Curriculum Associates,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
Senior Developer - Adobe Journey Optimizer,Hirejiffy Associates Pvt Ltd,5.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Talent
Curriculum Associates - Senior Software Engineer II - Data Platform,Curriculum Associates India Private Limited,5.5,Mid-Level,Data Science / Analytics,Bengaluru,Karnataka,India,Talent
Dotnet Developer,Infosys,3.0,Junior,Software Development,Kolkata,West Bengal,India,Talent
IN-Manager_Master Data Management Data and Analytics_Advisory_Chennai,PwC,8.0,Senior,Data Science / Analytics,Chennai,Tamil Nadu,India,Talent
IN-Associate_ Liferay _Application Technology_Advisory_ PAN INDIA,PwC,2.5,Junior,Other,Chennai,Tamil Nadu,India,Talent
IN_Associate _Internal Audit_ Internal Audit Services _ Advisory_ Chennai,PwC,17.5,Executive,Information Technology,Chennai,Tamil Nadu,India,Talent
IN-Senior Associate_Compliance Management_Security testing_Advisory_Chennai,PwC,5.5,Mid-Level,Quality Assurance / Testing,Chennai,Tamil Nadu,India,Talent
IN_Senior Associate_MDM Consultant_Data & Analytics_Advisory_PAN India,PwC,5.5,Mid-Level,Data Science / Analytics,Chennai,Tamil Nadu,India,Talent
IN_Manager_Business Analyst_D&A_Advisory_Chennai,PwC,8.0,Senior,Buisness Analytics,Chennai,Tamil Nadu,India,Talent
"IN-Manager_ Workday Technical Business Analysts_Application Technology_Advisory_Gurgaon, Kolkata, Bangalore",PwC,8.0,Senior,Buisness Analytics,Chennai,Tamil Nadu,India,Talent
IN-Senior Associate_ESG sustainability_Climate & Energy_Advisory_Chennai,PwC,5.5,Mid-Level,Other,Chennai,Tamil Nadu,India,Talent
IN_Senior Associate_GCP Data Engineer_Data & Analaytics_Advisory_Chennai,PwC,5.5,Mid-Level,Cloud,Chennai,Tamil Nadu,India,Talent
IN-Senior Associate_ Agentic Powered Automation (APA) _ Intelligent Automation_ Advisory _ Chennai,PwC,5.5,Mid-Level,Other,Chennai,Tamil Nadu,India,Talent
Application Developer,Accenture,3.0,Junior,Software Development,New Delhi,Delhi,India,Talent
​​Principal Software Engineer​,Microsoft,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
Software Engineer 2,Microsoft,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
Senior PD Engineer,Microsoft,5.5,Mid-Level,Software Development,Noida,Uttar Pradesh,India,Talent
Software Engineer,Microsoft,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
​​Software Engineer 2​,Microsoft,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
Senior Service Engineer,Microsoft,17.5,Executive,Software Development,Noida,Uttar Pradesh,India,Talent
Senior Software Engineer,Microsoft,5.5,Mid-Level,Software Development,Noida,Uttar Pradesh,India,Talent
Software Engineer II,Microsoft,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
Site Reliability Engineer,Microsoft,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
Principal Software Engineer,Microsoft,3.0,Junior,Software Development,Noida,Uttar Pradesh,India,Talent
Delinea PAM,Deloitte,3.0,Junior,Other,Ghaziabad,Uttar Pradesh,India,Talent
GN - SC&O - BPM - IA - 10,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM - IA - 09,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM-IA - Consultant,Accenture,3.0,Junior,Consulting,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM - IA - 10,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM - IA - 12,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM - IA - 09,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM -08,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM -08,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM - IA - Senior Manager,Accenture,8.0,Senior,Management,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM- IA - Manager,Accenture,8.0,Senior,Management,Bengaluru,Karnataka,India,Talent
IN-Senior Associate_Azure data Engineer_Data &Analytics_Advisory_PAN India,PwC,5.5,Mid-Level,Cloud,Noida,Uttar Pradesh,India,Talent
IN-Senior Associate _GCP Developer _Data & Analytics _Advisory _Noida,PwC,5.5,Mid-Level,Cloud,Noida,Uttar Pradesh,India,Talent
IN_Associate_Azure Data Engineer_Data & Analytics_Advisory_Noida,PwC,2.5,Junior,Cloud,Noida,Uttar Pradesh,India,Talent
IN_Senior Associate_GCP Data Engineer_Data & Analaytics_Advisory_Noida,PwC,5.5,Mid-Level,Cloud,Noida,Uttar Pradesh,India,Talent
IN-Manager_Service Now Developer_ Application Technology_ Advisory_Noida,PwC,17.5,Executive,Software Development,Noida,Uttar Pradesh,India,Talent
IN-Senior Associate_Tableau Developer_Advisory Corporate_Advisory_Noida,PwC,5.5,Mid-Level,Software Development,Noida,Uttar Pradesh,India,Talent
IN-Senior Associate_Full Stack Developer_Advisory Corporate_Advisory_Noida,PwC,5.5,Mid-Level,Software Development,Noida,Uttar Pradesh,India,Talent
IN_Senior Associate_Data Governance _D&A_Advisory_Noida,PwC,5.5,Mid-Level,Data Science / Analytics,Noida,Uttar Pradesh,India,Talent
IN_Senior Associate_ Data Engineer _Data and Analytics_Advisory_PAN INDIA,PwC,5.5,Mid-Level,Data Science / Analytics,Noida,Uttar Pradesh,India,Talent
Manager,PwC,8.0,Senior,Management,Noida,Uttar Pradesh,India,Talent
Full Stack Developer,Wipro,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
Java Full stack Tech lead,Wipro,5.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Talent
Urgently required Python Developer .Locations-Kolkata and Bangalore . Only Immediate Joiners,Wipro,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
Urgently required Python Developer .Locations-Kolkata and Bangalore . Only Immediate Joiners,Wipro,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
Full Stack Developer,Wipro,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
Java Full stack Tech lead,Wipro,5.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Talent
Technical Lead,Wipro,5.5,Mid-Level,Information Technology,Bengaluru,Karnataka,India,Talent
Senior Frontend Web Developer,Wipro,5.5,Mid-Level,Web Development,Bengaluru,Karnataka,India,Talent
Senior Frontend Web Developer,Wipro,5.5,Mid-Level,Web Development,Bengaluru,Karnataka,India,Talent
ERP Analytics-OAC and SQL Developer-Senior,EY,5.5,Mid-Level,Data Science / Analytics,Noida,Uttar Pradesh,India,Talent
SaT-TD-Associate Manager,EY,8.0,Senior,Management,Noida,Uttar Pradesh,India,Talent
SaT-TSE-DM-Manager,EY,8.0,Senior,Management,Noida,Uttar Pradesh,India,Talent
SAP BTP Developer RAP CDS - Senior,EY,5.5,Mid-Level,Software Development,Noida,Uttar Pradesh,India,Talent
MS-Senior-Dynamics-Finance-Functional-Consultant,EY,5.5,Mid-Level,Finance,Noida,Uttar Pradesh,India,Talent
MS-Bizapps-Developer-Senior,EY,5.5,Mid-Level,Software Development,Noida,Uttar Pradesh,India,Talent
SAP BTP Developer RAP CDS-Senior,EY,5.5,Mid-Level,Software Development,Noida,Uttar Pradesh,India,Talent
Oracle ERP-OAC-OBIEE-SQL Developer-Senior,EY,5.5,Mid-Level,Software Development,Noida,Uttar Pradesh,India,Talent
SAP Datasphere-Senior,EY,5.5,Mid-Level,Data Science / Analytics,Noida,Uttar Pradesh,India,Talent
MS - Bizapps - Technical Developer - Data Migration - Staff,EY,3.0,Junior,Data Science / Analytics,Noida,Uttar Pradesh,India,Talent
GN - SC&O - BPM - IA - 09,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM - IA - 12,Accenture,3.0,Junior,Other,Mumbai,Maharashtra,India,Talent
GN - SC&O - BPM -08,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM -08,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM - IA - 10,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
Internal Audit Specialist,accenture,6.5,Senior,Information Technology,,,India,Talent
GN Industry - Utility CC&B Consultant,accenture,3.0,Junior,Consulting,,,India,Talent
S&C -GN - SC&O Operations & Process Transformation Associate Director,accenture,21.5,Executive,Other,,,India,Talent
GN - SC&O - BPM - IA - 12,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM - IA - 10,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
GN Industry Utility CC&B,accenture,3.0,Junior,Other,,,India,Talent
GN - Industry - MC - T&D Scada,accenture,3.0,Junior,Other,,,India,Talent
GN - SC&O - BPM- IA - Manager,Accenture,8.0,Senior,Management,Bengaluru,Karnataka,India,Talent
GN - SC&O - BPM- IA - Manager,Accenture,8.0,Senior,Management,Bengaluru,Karnataka,India,Talent
GN - Industry - MC - Utilities CC&B - Analyst,accenture,3.5,Mid-Level,Other,,,India,Talent
S&C -GN - SC&O Operations & Process Transformation Senior Manager,accenture,8.0,Senior,Management,,,India,Talent
GN - SC&O - BPM - IA - 09,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
GN - Industry - MC - Utilities WACS - Consultant,accenture,3.0,Junior,Consulting,,,India,Talent
GN - Industry - MC - Utilities FSM Manager,accenture,8.0,Senior,Management,,,India,Talent
CN - Strategy - MC - Utilities Oracle - 09,accenture,3.0,Junior,Other,,,India,Talent
Wipro - AngularJS Developer,Wipro Limited,3.0,Junior,Software Development,Hyderabad,Telangana,India,Talent
Python Developer,Wipro,3.0,Junior,Software Development,Hyderabad,Telangana,India,Talent
Python Developer / Lead,Wipro,5.5,Mid-Level,Software Development,Hyderabad,Telangana,India,Talent
Developer,Wipro,3.0,Junior,Software Development,Hyderabad,Telangana,India,Talent
SailPoint Developer,Wipro,3.0,Junior,Software Development,Hyderabad,Telangana,India,Talent
Sr Developer,Wipro,5.5,Mid-Level,Software Development,Hyderabad,Telangana,India,Talent
PowerApps Developer,Wipro,3.0,Junior,Software Development,Hyderabad,Telangana,India,Talent
Python Developer,Wipro,3.0,Junior,Software Development,Hyderabad,Telangana,India,Talent
Lead Developer - Teamcenter PLM,Wipro,5.5,Mid-Level,Software Development,Hyderabad,Telangana,India,Talent
Python Developer,Wipro,3.0,Junior,Software Development,Hyderabad,Telangana,India,Talent
Python (DSA) Developer,Wipro,3.0,Junior,Software Development,Hyderabad,Telangana,India,Talent
DE-AWS-Cloud Native AI Engineer-VG-F02,EY,3.0,Junior,Artificial Intelligence / Machine Learning,Hyderabad,Telangana,India,Talent
DE - AWS - Cloud Native AI Engineer - VG - F02,EY,3.0,Junior,Artificial Intelligence / Machine Learning,Hyderabad,Telangana,India,Talent
HCL - Generative AI Researcher - LLM,HCL Technologies Limited,3.0,Junior,Artificial Intelligence / Machine Learning,Hyderabad,Telangana,India,Talent
System Development Engineer Customer Experience and Business Trends,Amazon,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
"System Development Engineer, Customer Experience and Business Trends",AMAZON INDIA PVT LTD,3.0,Junior,Software Development,,,India,Talent
"Sr. Data Scientist, Last Mile Science and Analytics",Amazon Dev Center India - Hyderabad,6.5,Senior,Data Science / Analytics,Bengaluru,Karnataka,India,Talent
Sr Data Scientist Last Mile Science,Amazon,6.5,Senior,Data Science / Analytics,,,India,Talent
Data Analyst Support RoW SHARP,Amazon,3.5,Mid-Level,Data Science / Analytics,Bengaluru,Karnataka,India,Talent
Business Analyst Support ROW SHARP Analytics,Amazon,3.5,Mid-Level,Data Science / Analytics,Bengaluru,Karnataka,India,Talent
"Data Scientist II, FinOps - Global Finance Solution",AMAZON INDIA PVT LTD,6.5,Senior,Data Science / Analytics,,,India,Talent
Data Science Analytics Manager Central Flow,Amazon,8.0,Senior,Data Science / Analytics,Bengaluru,Karnataka,India,Talent
Applied Scientist Disputes Management,Amazon,6.5,Senior,Management,Bengaluru,Karnataka,India,Talent
"Data Science & Analytics Manager, Central Flow",AMAZON INDIA PVT LTD,8.0,Senior,Data Science / Analytics,,,India,Talent
Business Intelligence Engineer I IES ShopEx,Amazon,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Talent
"System Development Engineer, Payments Services",AMAZON INDIA PVT LTD,17.5,Executive,Software Development,,,India,Talent
"Data Engineer I, IN-Ads",Amazon Dev Center India - Hyderabad - A85,3.0,Junior,Data Science / Analytics,Bengaluru,Karnataka,India,Talent
"Sr. Applied Scientist, Last Mile Science",Amazon Dev Center India - Hyderabad,6.5,Senior,Other,Bengaluru,Karnataka,India,Talent
"Senior Applied Scientist, Worldwide Returns & Recommerce - Science",Amazon Dev Center India - Hyderabad,6.5,Senior,Other,Hyderabad,Telangana,India,Talent
BIE I AOP,Amazon,3.0,Junior,Other,Bengaluru,Karnataka,India,Talent
Data Scientist II Data Scientist II - AOP Team,Amazon,6.5,Senior,Data Science / Analytics,Bengaluru,Karnataka,India,Talent
Data Scientist II FinOps - Global Data Analytics,Amazon,6.5,Senior,Data Science / Analytics,Hyderabad,Telangana,India,Talent
"Sr. Applied Scientist, Last Mile Science",Amazon Development Centre (India) Private Limited,6.5,Senior,Other,Bengaluru,Karnataka,India,Talent
"BIE II, AOP",AMAZON INDIA PVT LTD,3.0,Junior,Other,,,India,Talent
Devops Engineer II,Microsoft,3.0,Junior,DevOps,Hyderabad,Telangana,India,Talent
Front End Engineer - React Js with PowerBI,Cognizant,3.0,Junior,Web Development,Chennai,Tamil Nadu,India,Talent
Tandem Specialist,Cognizant,6.5,Senior,Other,,,India,Talent
Front End Engineer - React Js with PowerBI,Cognizant,3.0,Junior,Web Development,Chennai,Tamil Nadu,India,Talent
Front End Engineer - React Js with PowerBI,Cognizant,3.0,Junior,Web Development,,,India,Talent
Tandem Specialist,Cognizant,6.5,Senior,Other,Chennai,Tamil Nadu,India,Talent
Front End Engineer - ReactJs with GCP,Cognizant,3.0,Junior,Cloud,Chennai,Tamil Nadu,India,Talent
Front End Engineer - ReactJs with GCP,Cognizant,3.0,Junior,Cloud,Chennai,Tamil Nadu,India,Talent
Front End Engineer - ReactJs with GCP,Cognizant,3.0,Junior,Cloud,,,India,Talent
Front End Engineer - ReactJs with GCP [Urgent],Cognizant,3.0,Junior,Cloud,,,India,Talent
Tandem Specialist,Cognizant,6.5,Senior,Other,Chennai,Tamil Nadu,India,Talent
HCL - Generative AI Researcher - LLM,HCL Technologies Limited,3.0,Junior,Artificial Intelligence / Machine Learning,Bengaluru,Karnataka,India,Talent
QA Automation,PROCYON TECHNOSTRUCTURE,3.0,Junior,Quality Assurance / Testing,Chennai,Tamil Nadu,India,Talent
Automation Engineer,Contour Education,3.0,Junior,Software Development,Chennai,Tamil Nadu,India,Talent
Cypress Automation Tester,CirrusLabs,3.0,Junior,Quality Assurance / Testing,Chennai,Tamil Nadu,India,Talent
Tosca Automation,LTIMindtree,3.0,Junior,Other,Chennai,Tamil Nadu,India,Talent
Automation Engineer,People Prime Worldwide,3.0,Junior,Software Development,Chennai,Tamil Nadu,India,Talent
Automation,SEGULA Technologies,3.0,Junior,Other,Chennai,Tamil Nadu,India,Talent
Tosca Automation,Dautom,3.0,Junior,Other,chennai,Tamil Nadu,India,Talent
Test Automation Architect,Alsvid,7.5,Senior,Quality Assurance / Testing,Chennai,Tamil Nadu,India,Talent
Automation Engineer,Gokool Digital,3.0,Junior,Software Development,Chennai,Tamil Nadu,India,Talent
Automation Product Architect,Sampoorna Consultants Pvt. Ltd,7.5,Senior,Software Development,Chennai,Tamil Nadu,India,Talent
n8n Automation Engineer,Ben AI,3.0,Junior,Software Development,Chennai,Tamil Nadu,India,Talent
Automation Test Lead,Luxoft,5.5,Mid-Level,Quality Assurance / Testing,Chennai,Tamil Nadu,India,Talent
Tosca Automation,Tata Consultancy Services,3.0,Junior,Other,Chennai,Tamil Nadu,India,Talent
Automation Testing Engineer,Hitachi,3.0,Junior,Quality Assurance / Testing,Chennai,Tamil Nadu,India,Talent
Senior Automation Engineer,Talent Inspire Consulting,5.5,Mid-Level,Software Development,Chennai,Tamil Nadu,India,Talent
Marketing Automation Specialist,TrueBlue Inc.,6.5,Senior,Marketing,Chennai,Tamil Nadu,India,Talent
Automation Developer,Expert Executive Recruiters (EER Global),3.0,Junior,Software Development,Chennai,Tamil Nadu,India,Talent
Automation,Isoftronics,3.0,Junior,Other,Chennai,Tamil Nadu,India,Talent
Automation Test Engineer,Synechron,3.0,Junior,Quality Assurance / Testing,Chennai,Tamil Nadu,India,Talent
Automation Tester (Connex),myGwork,3.0,Junior,Quality Assurance / Testing,Chennai,Tamil Nadu,India,Talent
Delta V Engineer / Lead Developer,Capgemini,5.5,Mid-Level,Software Development,Ghaziabad,Uttar Pradesh,India,Talent
Delta V Lead Developer - Location : Pune / Bangalore / Mumbai / Hyderabad,Capgemini Engineering,5.5,Mid-Level,Artificial Intelligence / Machine Learning,Ghaziabad,Uttar Pradesh,India,Talent
Big Data Developer,LTIMindtree,3.0,Junior,Data Science / Analytics,Pune,Maharashtra,India,Talent
Big Data Engineer,Saaki Argus & Averil Consulting,3.0,Junior,Data Science / Analytics,Hyderabad,Telangana,India,Talent
Big Data Developer,Live Connections,3.0,Junior,Data Science / Analytics,Bengaluru,Karnataka,India,Talent
Big Data Developer,BDNT Labs Private Limited,3.0,Junior,Data Science / Analytics,Pune,Maharashtra,India,Talent
BIg data,Zodiac HR,3.0,Junior,Data Science / Analytics,Mumbai,Maharashtra,India,Talent
